,x,y
80,24.715540253908813,45.08798303768203
81,24.960104135886695,45.08436117801039
82,25.204661246708866,45.0803820377351
83,25.449211057255873,45.07604021196747
84,25.693753038408218,45.07133029581876
85,25.93828666104644,45.0662468844003
86,26.18281139605106,45.060784572823394
87,26.427326714302612,45.05493795619931
88,26.67183208668162,45.04870162963937
89,26.916326984068604,45.042070188254854
90,27.160810877344097,45.03503822715709
91,27.40528323738862,45.02760034145733
92,27.649743535082706,45.01975112626692
93,27.894191241306878,45.01148517669712
94,28.138625826941663,45.00279708785925
95,28.383046762867593,44.99368145486462
96,28.627453519965187,44.9841328728245
97,28.871845569114967,44.974145936850206
98,29.116222381197474,44.96371524205302
99,29.360583427093225,44.95283538354426
100,31.375412254354288,44.84056585370487
101,31.58008768033104,44.827033724003215
102,31.785217401232966,44.81261086950445
103,31.990752134574677,44.797238914197436
104,32.196642597870735,44.78085948207109
105,32.40283950863578,44.763414197114294
106,32.60929358438438,44.744844683315954
107,32.81595554263116,44.725092564664976
108,33.022776100890695,44.704099465150236
109,33.22970597667759,44.68180700876063
110,33.43669588750643,44.65815681948507
111,33.643696550891846,44.63309052131247
112,33.85065868434841,44.606549738231685
113,34.05753300539074,44.57847609423163
114,34.26427023153342,44.54881121330122
115,34.47082108029105,44.517496719429325
116,34.67713626917823,44.484474236604854
117,34.88316651570954,44.44968538881669
118,35.088862537399606,44.41307180005374
119,35.29417505176302,44.37457509430491
120,35.49905477631437,44.33413689555908
121,35.703452428568255,44.291698827805156
122,35.9073187260393,44.24720251503206
123,36.11060438624206,44.20058958122863
124,36.313260126691155,44.15180165038381
125,36.515236664901195,44.10078034648647
126,36.71648471838676,44.04746729352553
127,36.916955004662455,43.99180411548988
128,37.116598241242876,43.933732436368395
129,37.31536514564262,43.87319388015
130,37.5132064353763,43.81013007082357
131,37.71007282795849,43.744482632378016
132,37.9059150409038,43.67619318880222
133,38.10068379172684,43.60520336408511
134,38.29432979794218,43.53145478221555
135,38.48680377706445,43.45488906718245
136,38.678056446608224,43.37544784297471
137,38.86803852408812,43.29307273358121
138,39.05670072701872,43.207705362990865
139,39.24399377291462,43.11928735519257
140,39.42986837929044,43.02776033417521
141,39.61427526366076,42.93306592392769
142,39.79716514354018,42.835145748438904
143,39.978488736443296,42.733941431697744
144,40.15819675988472,42.62939459769312
145,40.33623993137903,42.521446870413925
146,40.512568968440846,42.41003987384905
147,40.687134588584755,42.29511523198739
148,40.859887509325354,42.17661456881785
149,41.03077844817724,42.054479508329315
150,43.75725095853754,39.24127026623948
151,43.870649540609925,39.073184376785754
152,43.981641399360456,38.90358335661918
153,44.090222770592355,38.73250088642812
154,44.1963898901088,38.55997064690092
155,44.30013899371302,38.38602631872597
156,44.40146631720826,38.210701582591625
157,44.50036809639773,38.03403011918625
158,44.59684056708461,37.856045609198205
159,44.69087996507215,37.67678173331585
160,44.782482526163534,37.49627217222755
161,44.87164448616204,37.31455060662168
162,44.95836208087083,37.131650717186616
163,45.04263154609315,36.947606184610706
164,45.12444911763218,36.76245068958231
165,45.20381103129118,36.57621791278981
166,45.28071352287334,36.38894153492154
167,45.35515282818187,36.200655236665895
168,45.42712518302002,36.01139269871122
169,45.49662682319097,35.82118760174589
170,45.563653984497954,35.63007362645828
171,45.628202902744185,35.438084453536725
172,45.6902698137329,35.24525376366962
173,45.749850953267284,35.051615237545306
174,45.806942557150556,34.85720255585217
175,45.86154086118595,34.66204939927855
176,45.913642101176684,34.466189448512836
177,45.96324251292596,34.26965638424338
178,46.010338332236984,34.07248388715855
179,46.05492579491301,33.8747056379467
180,46.09700113675723,33.676355317296206
181,46.13656059357285,33.47746660589544
182,46.17360040116311,33.27807318443274
183,46.208116795331215,33.0782087335965
184,46.240106011880385,32.877906934075064
185,46.26956428661383,32.67720146655681
186,46.29648785533476,32.476126011730095
187,46.32087295384642,32.27471425028328
188,46.342715817952005,32.07299986290474
189,46.36201268345473,31.87101653028283
190,46.37875978615782,31.668797933105928
191,46.392953361864485,31.466377752062385
192,46.40458964637794,31.263789667840562
193,46.41366487550142,31.06106736112884
194,46.42017528503811,30.85824451261557
195,46.42411711079126,30.655354802989127
196,46.425486588564056,30.452431912937868
197,46.424279954159736,30.24950952315016
198,46.42049344338151,30.046621314314365
199,46.41412329203259,29.843800967118852
200,46.171763930638605,27.856787407401562
201,46.13271613234121,27.657793535275975
202,46.090226212399216,27.459747582498377
203,46.0443338630743,27.262676257198628
204,45.995078776628084,27.066606267506558
205,45.9425006453223,26.871564321552032
206,45.88663916141861,26.677577127464907
207,45.82753401717868,26.484671393375045
208,45.76522490486416,26.292873827412283
209,45.69975151673676,26.10221113770648
210,45.63115354505813,25.912710032387487
211,45.55947068208997,25.72439721958517
212,45.48474262009394,25.53729940742938
213,45.407009051331706,25.35144330404996
214,45.32630966806496,25.166855617576772
215,45.242684162555356,24.983563056139662
216,45.15617222706458,24.801592327868494
217,45.06681355385429,24.620970140893117
218,44.974647835186175,24.44172320334338
219,44.87971476332191,24.263878223349145
220,44.78205403052316,24.087461909040258
221,44.68170532905162,23.91250096854658
222,44.57870835116894,23.73902210999797
223,44.473102789136796,23.56705204152426
224,44.36492833521687,23.396617471255322
225,44.25422468167083,23.22774510732101
226,44.14103152076036,23.06046165785117
227,44.02538854474713,22.894793830975658
228,43.907335445892805,22.730768334824326
229,43.78691191645907,22.568411877527033
230,43.66415764870759,22.407751167213632
231,43.53911233490004,22.24881291201397
232,43.41181566729809,22.091623820057904
233,43.28230733816345,21.936210599475295
234,43.15062703975774,21.782599958395988
235,43.016814464342666,21.63081860494984
236,42.880909304179895,21.480893247266707
237,42.742951251531096,21.332850593476437
238,42.60297999865795,21.186717351708886
239,42.46103523782213,21.042520230093913
240,42.31715666128531,20.900285936761364
241,42.171383961309154,20.760041179841096
242,42.02375683015535,20.62181266746296
243,41.874314960085556,20.485627107756816
244,41.72309804336147,20.351511208852514
245,41.57014577224474,20.219491678879912
246,41.41549783899706,20.089595225968857
247,41.25919393588009,19.961848558249205
248,41.10127375515551,19.83627838385081
249,40.941776989085,19.71291141090353
250,37.56767936995129,17.60522431576388
251,37.42069352456701,17.53476163331341
252,37.273020278260695,17.465678045717105
253,37.124674446824,17.39798277567734
254,36.975670846048494,17.331685045896496
255,36.826024291725815,17.266794079076952
256,36.67574959964757,17.203319097921096
257,36.524861585605386,17.141269325131297
258,36.373375065390874,17.080653983409935
259,36.22130485479563,17.021482295459396
260,36.06866576961128,16.96376348398205
261,35.915472625629434,16.907506771680286
262,35.76174023864173,16.85272138125648
263,35.60748342443975,16.799416535413012
264,35.45271699881513,16.747601456852262
265,35.29745577755948,16.697285368276606
266,35.141714576464395,16.648477492388427
267,34.98550821132151,16.6011870518901
268,34.82885149792242,16.555423269484006
269,34.67175925205877,16.511195367872528
270,34.514246289522156,16.468512569758044
271,34.35632742610419,16.427384097842936
272,34.19801747759649,16.387819174829577
273,34.039331259790664,16.349827023420353
274,33.880283588478335,16.313416866317638
275,33.72088927945111,16.278597926223814
276,33.56116314850061,16.24537942584126
277,33.401120011418456,16.213770587872357
278,33.24077468399624,16.18378063501948
279,33.080141982025594,16.155418789985017
280,32.91923672129813,16.128694275471343
281,32.758073717605455,16.103616314180833
282,32.596667786739175,16.08019412881587
283,32.43503374449094,16.058436942078835
284,32.27318640665233,16.038353976672106
285,32.111140589014965,16.019954455298063
286,31.94891110737047,16.003247600659083
287,31.786512777510453,15.98824263545755
288,31.623960415226527,15.97494878239584
289,31.46126883631031,15.963375264176333
290,31.298452856553418,15.953531303501412
291,31.135527291747458,15.94542612307345
292,30.972506957684043,15.93906894559483
293,30.809406670154793,15.934468993767933
294,30.64624124495132,15.931635490295136
295,30.483025497865246,15.93057765787882
296,30.319774244688173,15.931304719221364
297,30.15650230121172,15.933825897025146
298,29.993224483227504,15.938150413992547
299,29.829955606527136,15.944287492825948
300,27.868728803438263,16.14744713366277
301,27.629118476603814,16.186968875572482
302,27.390552165463202,16.230017449912943
303,27.153025405739122,16.27653117939775
304,26.916533733154214,16.326448386740466
305,26.68107268343118,16.3797073946547
306,26.44663779229269,16.436246525854042
307,26.21322459546144,16.49600410305209
308,25.980828628660085,16.558918448962416
309,25.74944542761132,16.624927886298615
310,25.519070528037805,16.693970737774283
311,25.28969946566224,16.765985326103014
312,25.061327776207296,16.84090997399839
313,24.833950995395647,16.91868300417401
314,24.607564658949975,16.999242739343458
315,24.382164302592965,17.08252750222033
316,24.15774546204728,17.16847561551821
317,23.9343036730356,17.257025401950692
318,23.711834471280614,17.348115184231364
319,23.490333392504994,17.44168328507382
320,23.26979597243142,17.53766802719165
321,23.05021774678258,17.63600773329844
322,22.831594251281135,17.73664072610779
323,22.613921021649777,17.839505328333285
324,22.397193593611178,17.94453986268851
325,22.18140750288801,18.051682651887067
326,21.966558285202964,18.160872018642536
327,21.752641476278715,18.272046285668512
328,21.539652611837937,18.385143775678586
329,21.327587227603317,18.50010281138635
330,21.11644085929752,18.61686171550539
331,20.906209042643233,18.7353588107493
332,20.696887313363135,18.855532419831665
333,20.488471207179906,18.977320865466087
334,20.280956259816215,19.100662470366146
335,20.07433800699475,19.225495557245438
336,19.868611984438186,19.35175844881755
337,19.663773727869202,19.479389467796075
338,19.459818773010475,19.608326936894603
339,19.256742655584684,19.73850917882672
340,19.054540911314508,19.869874516306027
341,18.853209075922624,20.002361272046105
342,18.652742685131713,20.135907768760546
343,18.45313727466445,20.270452329162943
344,18.254388380243515,20.405933275966888
345,18.05649153759159,20.54228893188597
346,17.859442282431345,20.679457619633776
347,17.663236150485467,20.8173776619239
348,17.46786867747663,20.95598738146993
349,17.273335399127514,21.095225100985463
350,15.670951229329543,22.21525128841224
351,15.507834809832922,22.330928595767244
352,15.344146635209155,22.446125904902907
353,15.17988182669002,22.560803550705657
354,15.01503550550727,22.67492186806189
355,14.849602792892687,22.788441191858055
356,14.683578810078043,22.90132185698056
357,14.51695867829511,23.01352419831583
358,14.349737518775646,23.125008550750277
359,14.18191045275143,23.23573524917033
360,14.013472601454227,23.345664628462405
361,13.84441908611582,23.45475702351293
362,13.674745027967969,23.56297276920832
363,13.504445548242453,23.670272200434994
364,13.333515768171031,23.776615652079386
365,13.161950808985484,23.8819634590279
366,12.989745791917576,23.986275956166967
367,12.816895838199072,24.089513478383
368,12.643396069061755,24.191636360562427
369,12.46924160573739,24.292604937591662
370,12.294427569457746,24.392379544357134
371,12.118949081454597,24.490920515745263
372,11.942801262959712,24.588188186642462
373,11.76597923520486,24.684142891935156
374,11.588478119421811,24.778744966509777
375,11.41029303684234,24.871954745252726
376,11.231419108698214,24.963732563050435
377,11.051851456221204,25.054038754789325
378,10.871585200643079,25.142833655355815
379,10.690615463195613,25.230077599636324
380,10.508937365110574,25.31573092251728
381,10.326546027619733,25.399753958885096
382,10.143436571954856,25.48210704362619
383,9.959604119347723,25.562750511626998
384,9.775043791030098,25.641644697773927
385,9.589750708233755,25.7187499369534
386,9.403719992190458,25.794026564051848
387,9.216946764131986,25.867434913955673
388,9.029426145290103,25.93893532155132
389,8.841153256896582,26.008488121725183
390,8.652123220183194,26.0760536493637
391,8.462331156381708,26.141592239353294
392,8.271772186723895,26.205064226580376
393,8.080441432441527,26.26642994593137
394,7.8883340147663725,26.325649732292696
395,7.695445054930203,26.382683920550782
396,7.501769674164789,26.437492845592047
397,7.307302993701899,26.4900368423029
398,7.112040134773306,26.54027624556977
399,6.915976218610781,26.588171390279086
400,4.955946952556971,26.980685957441732
401,4.723551997861321,27.009930001669016
402,4.49019200867421,27.03773388138262
403,4.255940906559017,27.06400015512002
404,4.020872613079109,27.088631381418665
405,3.7850610497978643,27.11153011881605
406,3.548580138278657,27.132598925849635
407,3.3115038000848633,27.1517403610569
408,3.0739059567798543,27.168856982975313
409,2.8358605299270065,27.183851350142337
410,2.5974414410896935,27.196626021095447
411,2.358722611831292,27.207083554372122
412,2.119777963715174,27.215126508509826
413,1.8806814183047156,27.220657442046036
414,1.6415068971632898,27.22357891351822
415,1.4023283218542735,27.223793481463854
416,1.1632196139410378,27.2212037044204
417,0.9242546949869594,27.215712140925334
418,0.6855074865554123,27.20722134951612
419,0.44705191020977114,27.195633888730242
420,0.20896188751341033,27.180852317105167
421,-0.02868865997029585,27.16277919317837
422,-0.2658258106779716,27.141317075487315
423,-0.5023756430462449,27.116368522569473
424,-0.7382642355117397,27.087836092962323
425,-0.9734176665110817,27.05562234520333
426,-1.2077620144808954,27.019629837829967
427,-1.4412233578578082,26.979761129379707
428,-1.673727775078445,26.93591877839002
429,-1.905201344579431,26.888005343398376
430,-2.1355701447973905,26.835923382942248
431,-2.364760254168952,26.779575455559105
432,-2.5926977511307383,26.718864119786417
433,-2.819308714119377,26.653691934161667
434,-3.044519221571492,26.583961457222316
435,-3.2682553519237083,26.509575247505836
436,-3.4904431836126535,26.430435863549704
437,-3.711008795074952,26.34644586389138
438,-3.92987826474723,26.257507807068347
439,-4.146977671066111,26.163524251618067
440,-4.362233092468222,26.064397756078023
441,-4.57557060739019,25.960030878985677
442,-4.786916294268638,25.8503261788785
443,-4.996196231540191,25.735186214293964
444,-5.203336497641477,25.614513543769547
445,-5.4082631710091205,25.488210725842716
446,-5.610902330079748,25.356180319050942
447,-5.811180053289982,25.2183248819317
448,-6.009022419076452,25.074546973022453
449,-6.204355505875781,24.924749150860677
450,-7.523212607131522,23.450841731048882
451,-7.6143509507213665,23.315399422065404
452,-7.70213493130394,23.178023195280762
453,-7.786564503083609,23.038785291520718
454,-7.867639620264728,22.897757951610973
455,-7.945360237051662,22.7550134163773
456,-8.019726307648774,22.610623926645424
457,-8.090737786260426,22.464661723241107
458,-8.158394627090978,22.31719904699006
459,-8.222696784344791,22.168308138718036
460,-8.283644212226228,22.01806123925077
461,-8.341236864939654,21.866530589414023
462,-8.395474696689428,21.71378843003351
463,-8.446357661679912,21.559907001934985
464,-8.493885714115466,21.404958545944186
465,-8.538058808200457,21.249015302886857
466,-8.578876898139244,21.092149513588733
467,-8.616339938136184,20.93443341887555
468,-8.650447882395643,20.775939259573054
469,-8.681200685121985,20.616739276506983
470,-8.70859830051957,20.456905710503086
471,-8.732640682792761,20.296510802387093
472,-8.75332778614592,20.135626792984755
473,-8.770659564783404,19.9743259231218
474,-8.78463597290958,19.812680433623978
475,-8.795256964728809,19.650762565317024
476,-8.802522494445451,19.48864455902668
477,-8.80643251626387,19.326398655578686
478,-8.806986984388425,19.164097095798784
479,-8.804185853023482,19.00181212051271
480,-8.798029076373398,18.839615970546213
481,-8.78851660864254,18.677580886725025
482,-8.775648404035264,18.515779109874888
483,-8.759424416755937,18.35428288082155
484,-8.73984460100892,18.193164440390742
485,-8.716908910998571,18.032496029408208
486,-8.690617300929258,17.872349888699688
487,-8.660969725005337,17.71279825909092
488,-8.627966137431173,17.55391338140765
489,-8.591606492411128,17.395767496475614
490,-8.551890744149562,17.238432845120556
491,-8.508818846850836,17.08198166816821
492,-8.462390754719316,16.926486206444324
493,-8.41260642195936,16.77201870077463
494,-8.359465802775333,16.618651391984876
495,-8.302968851371595,16.466456520900802
496,-8.243115521952507,16.315506328348146
497,-8.179905768722433,16.165873055152645
498,-8.113339545885735,16.017628942140046
499,-8.043416807646771,15.870846230136085
500,-6.948108851104527,14.169971569447084
501,-6.778732986821669,13.972726186064646
502,-6.604600708679958,13.781033924891096
503,-6.425933294211043,13.594639542061282
504,-6.242952020946556,13.413287793710042
505,-6.055878166418148,13.236723435972232
506,-5.864933008157457,13.064691224982697
507,-5.670337823696131,12.896935916876293
508,-5.472313890565807,12.733202267787853
509,-5.2710824862981305,12.573235033852233
510,-5.066864888424742,12.41677897120428
511,-4.859882374477288,12.263578835978844
512,-4.650356221987408,12.113379384310774
513,-4.438507708486746,11.965925372334912
514,-4.224558111506945,11.820961556186107
515,-4.008728708579648,11.678232691999211
516,-3.791240777236495,11.537483535909068
517,-3.5723155950091297,11.398458844050527
518,-3.352174439429196,11.260903372558433
519,-3.1310385880283356,11.124561877567638
520,-2.9091293183381923,10.989179115212988
521,-2.6866679078904085,10.854499841629334
522,-2.4638756342166266,10.72026881295152
523,-2.240973774848488,10.586230785314392
524,-2.0181836073176367,10.4521305148528
525,-1.7957264091557157,10.317712757701598
526,-1.5738234578943682,10.182722269995626
527,-1.3526960310652338,10.046903807869732
528,-1.1325654061999577,9.910002127458766
529,-0.9136528608301822,9.771761984897575
530,-0.6961796724875506,9.63192813632101
531,-0.48036711870370385,9.490245337863916
532,-0.2664364770102855,9.346458345661137
533,-0.054609024938938155,9.20031191584753
534,0.15489395997869493,9.051550804557934
535,0.36185120021097095,8.899919767927203
536,0.5660414182262485,8.745163562090182
537,0.7672433364928846,8.587026943181717
538,0.9652356774792361,8.42525466733666
539,1.1597971636536593,8.259591490689855
540,1.350706517484514,8.089782169376154
541,1.537742461440156,7.9155714595303985
542,1.7206837179889427,7.736704117287442
543,1.8993090095992315,7.552924898782129
544,2.073397058739379,7.363978560149311
545,2.242726587877744,7.169609857523833
546,2.4070763194826834,6.969563547040542
547,2.5662249760225544,6.763584384834288
548,2.7199512799657137,6.551417127039916
549,2.8680339537805195,6.332806529792278
550,3.7097909491025525,4.5537678342142875
551,3.765646019965849,4.375633967318964
552,3.8178594657748532,4.19672716386068
553,3.866611861999244,4.0170869730218515
554,3.9120837841086917,3.836752943984897
555,3.954455807572876,3.6557646259322363
556,3.9939085078614722,3.4741615680462874
557,4.030622460444158,3.29198331950947
558,4.064778240790603,3.109269429504201
559,4.096556424370489,2.9260594472129
560,4.126137586653489,2.742392921817985
561,4.153702303109282,2.5583094025018758
562,4.17943114920754,2.3738484384469904
563,4.203504700417942,2.1890495788357467
564,4.226103532210162,2.0039523728505646
565,4.2474082200538765,1.8185963696738623
566,4.267599339418761,1.6330211184880576
567,4.286857465774492,1.447266168475569
568,4.3053631745907435,1.2613710688188162
569,4.3232970413371925,1.0753753687002172
570,4.340839641483515,0.8893186173021912
571,4.358171550499389,0.703240363807156
572,4.3754733438544875,0.5171801573975316
573,4.392925597018486,0.3311775472557344
574,4.410708885461063,0.14527208256418478
575,4.429003784651893,-0.0404966874946997
576,4.44799087006065,-0.22608921373849844
577,4.467850717157013,-0.41146594698479555
578,4.488763901410656,-0.5965873380511709
579,4.510910998291255,-0.7814138377552065
580,4.534472583268487,-0.9659058969144824
581,4.559629231812027,-1.1500239663465819
582,4.586561519391548,-1.3337284968690848
583,4.6154500214767324,-1.5169799392995742
584,4.646475313537251,-1.6997387444556296
585,4.67981797104278,-1.8819653631548328
586,4.715658569462997,-2.063620246214766
587,4.754177684267578,-2.2446638444530107
588,4.795555890926198,-2.425056608687148
589,4.839973764908532,-2.6047589897347576
590,4.887611881684257,-2.7837314384134237
591,4.938650816723048,-2.961934405540726
592,4.993271145494582,-3.1393283419342466
593,5.051653443468533,-3.3158736984115658
594,5.1139782861145795,-3.491530925790265
595,5.180426248902396,-3.6662604748879275
596,5.251177907301658,-3.840022796522134
597,5.3264138367820415,-4.012778341510464
598,5.4063146128132225,-4.184487560670501
599,5.4910608108648775,-4.355110904819826
600,8.279030222433601,-7.296178784564332
601,8.46228450049366,-7.408146583199383
602,8.647005040221472,-7.515917485553677
603,8.833149295361821,-7.619605689840209
604,9.020674719659473,-7.7193253942719675
605,9.209538766859216,-7.815190797061951
606,9.399698890705826,-7.907316096423157
607,9.591112544944082,-7.995815490568578
608,9.783737183318756,-8.080803177711209
609,9.977530259574632,-8.16239335606404
610,10.172449227456486,-8.24070022384007
611,10.368451540709097,-8.315837979252295
612,10.565494653077247,-8.387920820513708
613,10.763536018305706,-8.457062945837304
614,10.96253309013926,-8.523378553436077
615,11.162443322322682,-8.586981841523023
616,11.36322416860075,-8.647987008311135
617,11.564833082718243,-8.706508252013405
618,11.76722751841994,-8.762659770842834
619,11.970364929450618,-8.816555763012413
620,12.174202769555055,-8.868310426735139
621,12.378698492478033,-8.918037960224002
622,12.583809551964325,-8.965852561692001
623,12.789493401758714,-9.01186842935213
624,12.995707495605975,-9.056199761417382
625,13.202409287250886,-9.098960756100753
626,13.409556230438223,-9.140265611615238
627,13.617105778912771,-9.18022852617383
628,13.8250153864193,-9.218963697989524
629,14.033242506702596,-9.256585325275315
630,14.241744593507429,-9.2932076062442
631,14.450479100578583,-9.328944739109172
632,14.659403481660833,-9.363910922083221
633,14.868475190498962,-9.398220353379353
634,15.077651680837743,-9.43198723121055
635,15.286890406421954,-9.465325753789815
636,15.496148820996375,-9.498350119330139
637,15.705384378305787,-9.531174526044518
638,15.914554532094964,-9.563913172145945
639,16.123616736108684,-9.596680255847417
640,16.33252844409173,-9.62958997536193
641,16.54124710978887,-9.662756528902474
642,16.749730186944888,-9.696294114682045
643,16.957935129304566,-9.730316930913638
644,17.16581939061268,-9.764939175810252
645,17.373340424614007,-9.800275047584876
646,17.580455685053323,-9.836438744450506
647,17.78712262567541,-9.873544464620139
648,17.99329870022504,-9.911706406306767
649,18.198941362447002,-9.951038767723386
650,20.148355882583175,-10.377168054837526
651,20.384557007801877,-10.436272648230014
652,20.620335241539596,-10.496854522312145
653,20.855692514142515,-10.558893427942076
654,21.090630755956774,-10.622369115977959
655,21.325151897328556,-10.687261337277956
656,21.559257868604032,-10.753549842700222
657,21.79295060012937,-10.821214383102921
658,22.026232022250724,-10.890234709344202
659,22.259104065314272,-10.960590572282221
660,22.49156865966618,-11.032261722775148
661,22.72362773565261,-11.10522791168113
662,22.95528322361974,-11.17946888985833
663,23.186537053913728,-11.2549644081649
664,23.41739115688075,-11.331694217459004
665,23.647847462866967,-11.409638068598799
666,23.877907902218542,-11.488775712442436
667,24.107574405281646,-11.569086899848077
668,24.336848902402448,-11.650551381673877
669,24.565733323927116,-11.733148908777999
670,24.794229600201824,-11.816859232018594
671,25.022339661572722,-11.901662102253825
672,25.250065438386,-11.98753727034185
673,25.4774088609878,-12.074464487140819
674,25.704371859724308,-12.162423503508897
675,25.930956364941682,-12.25139407030424
676,26.157164306986097,-12.341355938385002
677,26.382997616203717,-12.432288858609343
678,26.608458222940705,-12.524172581835423
679,26.833548057543233,-12.616986858921393
680,27.058269050357467,-12.710711440725419
681,27.282623131729576,-12.805326078105654
682,27.506612232005715,-12.900810521920253
683,27.73023828153208,-12.99714452302738
684,27.95350321065481,-13.094307832285185
685,28.176408949720084,-13.192280200551831
686,28.398957429074073,-13.291041378685476
687,28.62115057906294,-13.390571117544276
688,28.842990330032848,-13.490849167986386
689,29.06447861232997,-13.591855280869964
690,29.285617356300474,-13.693569207053173
691,29.506408492290518,-13.795970697394164
692,29.726853950646287,-13.899039502751098
693,29.94695566171393,-14.002755373982131
694,30.16671555583962,-14.107098061945422
695,30.386135563369532,-14.21204731749913
696,30.60521761464983,-14.31758289150141
697,30.823963640026676,-14.42368453481042
698,31.042375569846243,-14.530331998284314
699,31.260455334454694,-14.637505032781258
700,33.07865482963384,-15.577741715443674
701,33.22424751629032,-15.656838046083434
702,33.36968294197272,-15.737022166727993
703,33.514903498945294,-15.818313944758787
704,33.65985157947227,-15.90073324755723
705,33.80446957581794,-15.98429994250477
706,33.948699880246515,-16.069033896982834
707,34.09248488502229,-16.15495497837286
708,34.23576698240948,-16.24208305405627
709,34.378488564672345,-16.330437991414495
710,34.52059202407514,-16.420039657828976
711,34.66201975288214,-16.51090792068114
712,34.80271414335756,-16.603062647352424
713,34.94261758776569,-16.69652370522426
714,35.08167247837075,-16.79131096167807
715,35.219821207437015,-16.887444284095295
716,35.357006167228725,-16.984943539857365
717,35.493169750010125,-17.083828596345707
718,35.62825434804547,-17.18411932094176
719,35.76220235359904,-17.28583558102695
720,35.89495615893505,-17.38899724398272
721,36.02645815631778,-17.49362417719049
722,36.156650738011464,-17.5997362480317
723,36.285476296280365,-17.707353323887773
724,36.412877223388726,-17.81649527214015
725,36.53879591160081,-17.92718196017026
726,36.66317475318086,-18.03943325535953
727,36.78595614039314,-18.153269025089397
728,36.90708246550189,-18.268709136741293
729,37.026496120771355,-18.38577345769665
730,37.14413949846581,-18.504481855336902
731,37.259954990849494,-18.624854197043476
732,37.37388499018665,-18.7469103501978
733,37.48587188874156,-18.870670182181325
734,37.595858078778456,-18.99615356037546
735,37.70378595256159,-19.123380352161654
736,37.80959790235521,-19.25237042492133
737,37.91323632042358,-19.38314364603592
738,38.01464359903095,-19.515719882886863
739,38.11376213044156,-19.650119002855583
740,38.21053430691967,-19.786360873323517
741,38.30490252072954,-19.92446536167209
742,38.39680916413541,-20.064452335282745
743,38.48619662940155,-20.206341661536904
744,38.573007308792185,-20.350153207816007
745,38.65718359457159,-20.49590684150148
746,38.738667879004005,-20.64362242997476
747,38.81740255435369,-20.793319840617272
748,38.893330012884896,-20.945018940810456
749,38.96639264686188,-21.09873959793574
750,39.59831022073882,-22.952601573901422
751,39.647491086400876,-23.192878656589823
752,39.69066154352305,-23.43369720147574
753,39.72787955170758,-23.67496907339543
754,39.7592030705567,-23.916606137185113
